Date,GARCH,ML,Realized,HAR,Hybrid_Weighted,Forecast_Vol,Realized_Vol,GARCH_Vol,ML_Vol,Rolling_Weight_GARCH,Rolling_Weight_ML,Log_Return,VaR_normal,VaR_student_t
2019-02-14,0.29114139160435826,0.34923168987509623,0.26713336557948636,0.29114139160435826,0.32018654073972724,0.32018654073972724,0.26713336557948636,0.29114139160435826,0.34923168987509623,0.5,0.5,0.002303280065376618,-0.033176461107933194,-0.03919366680772786
2019-02-15,0.24577878345868354,0.34410084418134057,0.23314930757163335,0.24577878345868354,0.29493981382001205,0.29493981382001205,0.23314930757163335,0.24577878345868354,0.34410084418134057,0.5,0.5,-0.0015348999178361302,-0.030560495265585668,-0.03610324395425332
2019-02-18,0.2186236397818594,0.3249179545553931,0.2272805255109289,0.2186236397818594,0.27177079716862623,0.27177079716862623,0.2272805255109289,0.2186236397818594,0.3249179545553931,0.5,0.5,0.04137479698838556,-0.0281598135315318,-0.03326715122905888
2019-02-19,0.21498908337614298,0.3140426183433884,0.26927763009840816,0.21498908337614298,0.2645158508597657,0.2645158508597657,0.26927763009840816,0.21498908337614298,0.3140426183433884,0.5,0.5,-0.008139177302865609,-0.027408084731501726,-0.03237908158165737
2019-02-20,0.24819757621411503,0.30575096774814847,0.3141427788033437,0.24819757621411503,0.2769742719811318,0.2769742719811318,0.3141427788033437,0.24819757621411503,0.30575096774814847,0.5,0.5,0.0014848506483412668,-0.02869897698088968,-0.0339041026061298
2019-02-21,0.28347136718218885,0.3073223801978137,0.31108508508536264,0.28347136718218885,0.2953968736900013,0.2953968736900013,0.31108508508536264,0.28347136718218885,0.3073223801978137,0.5,0.5,0.0051794191292997,-0.030607853998921745,-0.036159192128133934
2019-02-22,0.28393560474426455,0.3001249663029915,0.3089552648846286,0.28393560474426455,0.29203028552362803,0.29203028552362803,0.3089552648846286,0.28393560474426455,0.3001249663029915,0.5,0.5,0.036947337867925964,-0.030259021468016265,-0.03574709193626819
2019-02-25,0.2832899125860814,0.3144285414797543,0.3541792417350565,0.2832899125860814,0.29885922703291784,0.29885922703291784,0.3541792417350565,0.2832899125860814,0.3144285414797543,0.5,0.5,0.05936868463934282,-0.030966609338099377,-0.03658301482530097
2019-02-26,0.31658945338775835,0.37704471172333087,0.44801959330838187,0.31658945338775835,0.3468170825555446,0.3468170825555446,0.44801959330838187,0.31658945338775835,0.37704471172333087,0.5,0.5,-0.008751325886140596,-0.035935812368590454,-0.04245348085371192
2019-02-27,0.38299713617325865,0.43343100086378583,0.4503679112856914,0.38299713617325865,0.40821406851852227,0.40821406851852227,0.4503679112856914,0.38299713617325865,0.43343100086378583,0.5,0.5,-0.014300569380361889,-0.04229752486356015,-0.04996901540826329
2019-02-28,0.3864061060923424,0.4772542243165548,0.49992016642367315,0.3864061060923424,0.4318301652044486,0.4318301652044486,0.49992016642367315,0.3864061060923424,0.4772542243165548,0.5,0.5,0.008196824604581607,-0.04474453125993056,-0.05285983468714012
2019-03-01,0.42241996117382496,0.4598413169535529,0.4963703173930577,0.42241996117382496,0.44113063906368893,0.44113063906368893,0.4963703173930577,0.42241996117382496,0.4598413169535529,0.5,0.5,0.020202687854778384,-0.04570820952249455,-0.0539982950132703
2019-03-04,0.42244458031581134,0.43079403105916875,0.4657639373309463,0.42244458031581134,0.42661930568749007,0.42661930568749007,0.4657639373309463,0.42244458031581134,0.43079403105916875,0.5,0.5,0.03665331397062801,-0.04420460263674771,-0.05222197935687635
